instrument_token,,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2736641,,10690,NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,0,,0,0.01,1,EQ,NSE,NSE
2949633,,11522,NIITLTD,NIIT,0,,0,0.05,1,EQ,NSE,NSE
2368769,,9253,NILAINFRA,NILA INFRASTRUCTURES,0,,0,0.05,1,EQ,NSE,NSE
1907201,,7450,NILASPACES-BE,NILA SPACES,0,,0,0.05,1,EQ,NSE,NSE
619777,,2421,NILKAMAL,NILKAMAL,0,,0,0.05,1,EQ,NSE,NSE
1736193,,6782,NIPPOBATRY,INDO-NATIONAL,0,,0,0.05,1,EQ,NSE,NSE
65281,,255,NIRAJ,NIRAJ CEMENT STRUC,0,,0,0.05,1,EQ,NSE,NSE
4824065,,18844,NIRAJISPAT-BE,NIRAJ ISPAT IND,0,,0,0.05,1,EQ,NSE,NSE
3404801,,13300,NITCO,NITCO,0,,0,0.05,1,EQ,NSE,NSE
3372801,,13175,NITINSPIN,NITIN SPINNERS,0,,0,0.05,1,EQ,NSE,NSE
831233,,3247,NITIRAJ,NITIRAJ ENGINEERS,0,,0,0.05,1,EQ,NSE,NSE
2408705,,9409,NKIND-BE,NKINDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2197761,,8585,NLCINDIA,NLC INDIA,0,,0,0.05,1,EQ,NSE,NSE
3924993,,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE
625153,,2442,NOCIL,NOCIL,0,,0,0.05,1,EQ,NSE,NSE
2761217,,10786,NOIDATOLL,NOIDA TOLL BRIDGE CO,0,,0,0.05,1,EQ,NSE,NSE
1064961,,4160,NORBTEAEXP,NORBEN TEA & EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
2305793,,9007,NOVARTIND,NOVARTIS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3322369,,12978,NPBET,TATAAML - NPBET,0,,0,0.01,1,EQ,NSE,NSE
2603521,,10170,NPBETINAV,NPBET INAV,0,,0,0.01,1,EQ,NSE,NSE
5200385,,20314,NRAIL,N R AGARWAL INDS,0,,0,0.05,1,EQ,NSE,NSE
1933569,,7553,NRBBEARING,NRB BEARING,0,,0,0.05,1,EQ,NSE,NSE
2877185,,11239,NSIL,NALWA SONS INVESTMENT,0,,0,0.05,1,EQ,NSE,NSE
2977281,,11630,NTPC,NTPC,0,,0,0.05,1,EQ,NSE,NSE
2762497,,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
601601,,2350,NURECA,NURECA,0,,0,0.05,1,EQ,NSE,NSE
1389057,,5426,NUVOCO,NUVOCO VISTAS CORP,0,,0,0.05,1,EQ,NSE,NSE
2520833,,9847,NV20BEES,NIP IND ETF ETF NV20,0,,0,0.01,1,EQ,NSE,NSE
3724801,,14550,NXTDIGITAL-BE,NXTDIGITAL,0,,0,0.05,1,EQ,NSE,NSE
1675521,,6545,NYKAA,FSN E COMMERCE VENTURES,0,,0,0.05,1,EQ,NSE,NSE
2756609,,10768,OAL,ORIENTAL AROMATICS,0,,0,0.05,1,EQ,NSE,NSE
2252033,,8797,OBCL,ORISSA BENGAL CARRIER,0,,0,0.05,1,EQ,NSE,NSE
5181953,,20242,OBEROIRLTY,OBEROI REALTY,0,,0,0.05,1,EQ,NSE,NSE
3131137,,12231,OCCL,ORIENTAL CARBN & CHEM,0,,0,0.05,1,EQ,NSE,NSE
2748929,,10738,OFSS,ORACLE FIN SERV SOFT.,0,,0,0.05,1,EQ,NSE,NSE
4464129,,17438,OIL,OIL INDIA,0,,0,0.05,1,EQ,NSE,NSE
2075905,,8109,OILCOUNTUB-BE,OIL COUNTRY TUBULAR.,0,,0,0.05,1,EQ,NSE,NSE
2723073,,10637,OLECTRA,OLECTRA GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
2796033,,10922,OMAXAUTO,OMAX AUTOS,0,,0,0.05,1,EQ,NSE,NSE
3802369,,14853,OMAXE,OMAXE,0,,0,0.05,1,EQ,NSE,NSE
6203137,,24231,OMINFRAL,OM INFRA,0,,0,0.05,1,EQ,NSE,NSE
5507841,,21515,OMKARCHEM-BE,OMKAR SPL CHEM,0,,0,0.05,1,EQ,NSE,NSE
6525953,,25492,ONELIFECAP,ONELIFE CAP ADVISORS,0,,0,0.05,1,EQ,NSE,NSE
2544641,,9940,ONEPOINT-BE,ONE POINT ONE SOL,0,,0,0.05,1,EQ,NSE,NSE
633601,,2475,ONGC,OIL AND NATURAL GAS CORP.,0,,0,0.05,1,EQ,NSE,NSE
3911169,,15278,ONMOBILE,ONMOBILE GLOBAL.,0,,0,0.05,1,EQ,NSE,NSE
635137,,2481,ONWARDTEC,ONWARD TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
5496065,,21469,OPTIEMUS,OPTIEMUS INFRACOM,0,,0,0.05,1,EQ,NSE,NSE
8057601,,31475,ORBTEXP,ORBIT EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
237825,,929,ORCHPHARMA-BE,ORCHID PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2600705,,10159,ORICONENT,ORICON ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
3356417,,13111,ORIENTABRA,ORIENT ABRASIVE,0,,0,0.05,1,EQ,NSE,NSE
3672577,,14346,ORIENTALTL,ORIENTAL TRIMEX,0,,0,0.05,1,EQ,NSE,NSE
3655169,,14278,ORIENTBELL,ORIENT BELL,0,,0,0.05,1,EQ,NSE,NSE
7702785,,30089,ORIENTCEM,ORIENT CEMENT.,0,,0,0.05,1,EQ,NSE,NSE
760833,,2972,ORIENTELEC,ORIENT ELECTRIC,0,,0,0.05,1,EQ,NSE,NSE
638209,,2493,ORIENTHOT,ORIENT HOTELS,0,,0,0.05,1,EQ,NSE,NSE
4661249,,18208,ORIENTLTD,ORIENT PRESS,0,,0,0.05,1,EQ,NSE,NSE
638977,,2496,ORIENTPPR,ORIENT PAPER AND INDS,0,,0,0.05,1,EQ,NSE,NSE
5102337,,19931,ORISSAMINE,ORISSA MIN DEV CO,0,,0,0.05,1,EQ,NSE,NSE
762625,,2979,ORTINLAB,ORTIN LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
643585,,2514,OSWALAGRO,OSWAL AGRO MILLS,0,,0,0.05,1,EQ,NSE,NSE
3689729,,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
6519809,,25468,PAISALO,PAISALO DIGITAL,0,,0,0.05,1,EQ,NSE,NSE
5474049,,21383,PALASHSECU,PALASH SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
4367873,,17062,PALREDTEC,PALRED TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
1038081,,4055,PANACEABIO,PANACEA BIOTEC,0,,0,0.05,1,EQ,NSE,NSE
4170753,,16292,PANACHE,PANACHE DIGILIFE,0,,0,0.05,1,EQ,NSE,NSE
6500353,,25392,PANAMAPET,PANAMA PETROCHEM,0,,0,0.05,1,EQ,NSE,NSE
1572097,,6141,PANSARI,PANSARI DEVELOPERS,0,,0,0.05,1,EQ,NSE,NSE
1441537,,5631,PAR,PAR DRUGS AND CHEM,0,,0,0.05,1,EQ,NSE,NSE
3572481,,13955,PARACABLES-BE,PARAMOUNT COMM,0,,0,0.05,1,EQ,NSE,NSE
2493697,,9741,PARADEEP,PARADEEP PHOSPHATES,0,,0,0.05,1,EQ,NSE,NSE
4385281,,17130,PARAGMILK,PARAG MILK FOODS.,0,,0,0.05,1,EQ,NSE,NSE
1513217,,5911,PARAS,PARAS DEF AND SPCE TECH L,0,,0,0.05,1,EQ,NSE,NSE
3530497,,13791,PARSVNATH,PARSVNATH DEVELOPER,0,,0,0.05,1,EQ,NSE,NSE
1547521,,6045,PASUPTAC,PASUPATI ACRYLON,0,,0,0.05,1,EQ,NSE,NSE
4359681,,17030,PATANJALI-BE,PATANJALI FOODS,0,,0,0.05,1,EQ,NSE,NSE
2994945,,11699,PATELENG,PATEL ENGINEERING.,0,,0,0.05,1,EQ,NSE,NSE
3896065,,15219,PATINTLOG,PATEL INT. LOG.,0,,0,0.05,1,EQ,NSE,NSE
1716481,,6705,PAYTM,ONE 97 COMMUNICATIONS,0,,0,0.05,1,EQ,NSE,NSE
678145,,2649,PCBL,PCBL,0,,0,0.05,1,EQ,NSE,NSE
7456769,,29128,PCJEWELLER-BE,PC JEWELLER,0,,0,0.05,1,EQ,NSE,NSE
3936513,,15377,PDMJEPAPER,PUDUMJEE PAPER PRO.,0,,0,0.05,1,EQ,NSE,NSE
1347585,,5264,PDSL,PDS,0,,0,0.05,1,EQ,NSE,NSE
668161,,2610,PEARLPOLY,PEARL POLYMERS,0,,0,0.05,1,EQ,NSE,NSE
617473,,2412,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
5278977,,20621,PENIND,PENNAR INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
1371649,,5358,PENINLAND-BE,PENINSULA LAND,0,,0,0.05,1,EQ,NSE,NSE
4701441,,18365,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
2905857,,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE
3660545,,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE
676609,,2643,PFIZER,PFIZER,0,,0,0.05,1,EQ,NSE,NSE
3454977,,13496,PFOCUS,PRIME FOCUS,0,,0,0.05,1,EQ,NSE,NSE
6491649,,25358,PGEL,PG ELECTROPLAST,0,,0,0.05,1,EQ,NSE,NSE
648961,,2535,PGHH,P&G HYGIENE & HEALTH CARE,0,,0,0.05,1,EQ,NSE,NSE
240641,,940,PGHL,PROCTER & GAMBLE HEALTH L,0,,0,0.05,1,EQ,NSE,NSE
3650561,,14260,PGIL,PEARL GLOBAL IND,0,,0,0.05,1,EQ,NSE,NSE
1273089,,4973,PHARMABEES,NIPPONAMC - NETFPHARMA,0,,0,0.01,1,EQ,NSE,NSE
2598145,,10149,PHARMAINAV,PHARMABEES INAV,0,,0,0.01,1,EQ,NSE,NSE
3725313,,14552,PHOENIXLTD,THE PHOENIX MILLS,0,,0,0.05,1,EQ,NSE,NSE
681985,,2664,PIDILITIND,PIDILITE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
6191105,,24184,PIIND,PI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2929921,,11445,PILANIINVS,PILANI INV & IND COR,0,,0,0.05,1,EQ,NSE,NSE
7893761,,30835,PILITA,PIL ITALICA LIFESTYLE,0,,0,0.05,1,EQ,NSE,NSE
4861953,,18992,PIONDIST,PIONEER DIST,0,,0,0.05,1,EQ,NSE,NSE
3446529,,13463,PIONEEREMB,PIONEER EMBROIDERIES,0,,0,0.05,1,EQ,NSE,NSE
3618305,,14134,PITTIENG,PITTI ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2326273,,9087,PIXTRANS,PIX TRANSMISSIONS,0,,0,0.05,1,EQ,NSE,NSE
2641409,,10318,PKTEA-BE,THE P K TEA PROD CO,0,,0,0.05,1,EQ,NSE,NSE
3563521,,13920,PLASTIBLEN,PLASTIBLENDS INDIA,0,,0,0.05,1,EQ,NSE,NSE
2730497,,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,NSE,NSE
2236417,,8736,PNBGILTS,PNB GILTS,0,,0,0.05,1,EQ,NSE,NSE
4840449,,18908,PNBHOUSING,PNB HOUSING FIN.,0,,0,0.05,1,EQ,NSE,NSE
2392577,,9346,PNC-BE,PRITISH NANDY COMMUNICATI,0,,0,0.05,1,EQ,NSE,NSE
2402561,,9385,PNCINFRA,PNC INFRATECH.,0,,0,0.05,1,EQ,NSE,NSE
5234177,,20446,PODDARHOUS,PODDAR HOUSE & DVPT,0,,0,0.05,1,EQ,NSE,NSE
4873217,,19036,PODDARMENT,PODDAR PIGMENTS,0,,0,0.05,1,EQ,NSE,NSE
4518657,,17651,POKARNA,POKARNA,0,,0,0.05,1,EQ,NSE,NSE
1703937,,6656,POLICYBZR,PB FINTECH,0,,0,0.05,1,EQ,NSE,NSE
2455041,,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE
6583809,,25718,POLYMED,POLY MEDICURE,0,,0,0.05,1,EQ,NSE,NSE
687873,,2687,POLYPLEX,POLYPLEX CORPORATION,0,,0,0.05,1,EQ,NSE,NSE
2729217,,10661,PONNIERODE,PONNIE SUGARS (ERODE),0,,0,0.05,1,EQ,NSE,NSE
2919169,,11403,POONAWALLA,POONAWALLA FINCORP,0,,0,0.05,1,EQ,NSE,NSE
3834113,,14977,POWERGRID,POWER GRID CORP..,0,,0,0.05,1,EQ,NSE,NSE
4724993,,18457,POWERINDIA,HITACHI ENERGY INDIA,0,,0,0.05,1,EQ,NSE,NSE
2681089,,10473,POWERMECH,POWER MECH PROJECTS.,0,,0,0.05,1,EQ,NSE,NSE
3893505,,15209,PPAP,PPAP AUTOMOTIVE,0,,0,0.05,1,EQ,NSE,NSE
2636033,,10297,PPL,PRAKASH PIPES,0,,0,0.05,1,EQ,NSE,NSE
2962177,,11571,PPLPHARMA,PIRAMAL PHARMA,0,,0,0.05,1,EQ,NSE,NSE
3568897,,13941,PRAENG,PRAJAY ENG. SYN..,0,,0,0.05,1,EQ,NSE,NSE
692481,,2705,PRAJIND,PRAJ INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
693249,,2708,PRAKASH,PRAKASH INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
5017345,,19599,PRAKASHSTL,PRAKASH STEELAGE,0,,0,0.05,1,EQ,NSE,NSE
308225,,1204,PRAXIS,PRAXIS HOME RETAIL,0,,0,0.05,1,EQ,NSE,NSE
3226369,,12603,PRECAM,PRECISION CAMSHAFTS.,0,,0,0.05,1,EQ,NSE,NSE
694017,,2711,PRECOT,PRECOT,0,,0,0.05,1,EQ,NSE,NSE
695553,,2717,PRECWIRE,PRECISION WIRES INDIA,0,,0,0.05,1,EQ,NSE,NSE
4453633,,17397,PREMEXPLN,PREMIER EXPLOSIVES,0,,0,0.05,1,EQ,NSE,NSE
1599489,,6248,PREMIER-BE,PREMIER,0,,0,0.05,1,EQ,NSE,NSE
1000449,,3908,PREMIERPOL,PREMIER POLYFILM,0,,0,0.05,1,EQ,NSE,NSE
2988033,,11672,PRESSMN-BE,PRESSMAN ADVERTISING,0,,0,0.05,1,EQ,NSE,NSE
5197313,,20302,PRESTIGE,PRESTIGE ESTATE,0,,0,0.05,1,EQ,NSE,NSE
5025537,,19631,PRICOLLTD,PRICOL,0,,0,0.05,1,EQ,NSE,NSE
3037185,,11864,PRIMESECU,PRIME SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
4107521,,16045,PRINCEPIPE,PRINCE PIPES FITTINGS,0,,0,0.05,1,EQ,NSE,NSE
2125825,,8304,PRITI,PRITI INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
1354753,,5292,PRITIKAUTO,PRITIKA AUTO INDUS,0,,0,0.05,1,EQ,NSE,NSE
2259201,,8825,PRIVISCL,PRIVI SPECIALITY CHE,0,,0,0.05,1,EQ,NSE,NSE
7387905,,28859,PROZONINTU,PROZONE INTU PROPRTIS,0,,0,0.05,1,EQ,NSE,NSE
701185,,2739,PRSMJOHNSN,PRISM JOHNSON,0,,0,0.05,1,EQ,NSE,NSE
2445569,,9553,PRUDENT,PRUDENT CORP ADV SER,0,,0,0.05,1,EQ,NSE,NSE
5376257,,21001,PSB,PUNJAB & SIND BANK,0,,0,0.05,1,EQ,NSE,NSE
5344513,,20877,PSPPROJECT,PSP PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
3848193,,15032,PSUBNKBEES,NIP IND ETF PSU BANK BEES,0,,0,0.01,1,EQ,NSE,NSE
3609857,,14101,PTL,PTL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
1112065,,4344,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,0,,0,0.05,1,EQ,NSE,NSE
3820033,,14922,PURVA,PURAVANKARA,0,,0,0.05,1,EQ,NSE,NSE
1026561,,4010,PVP,PVP VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3365633,,13147,PVR,PVR,0,,0,0.05,1,EQ,NSE,NSE
3924481,,15330,QGOLDHALF,QUANTUM GOLD FUND,0,,0,0.01,1,EQ,NSE,NSE
2113793,,8257,QGOLDHINAV,QGOLDHALF NAV,0,,0,0.01,1,EQ,NSE,NSE
4305665,,16819,QNIFTY,QUANTUM NIFTY 50 ETF,0,,0,0.01,1,EQ,NSE,NSE
2598657,,10151,QNIFTYINAV,QNIFTY INAV,0,,0,0.01,1,EQ,NSE,NSE
4532225,,17704,QUESS,QUESS CORP,0,,0,0.05,1,EQ,NSE,NSE
3357697,,13116,QUICKHEAL,QUICK HEAL TECH,0,,0,0.05,1,EQ,NSE,NSE
2798593,,10932,RADAAN,RADAAN MEDIAWORKS (I),0,,0,0.05,1,EQ,NSE,NSE
2647809,,10343,RADHIKAJWE,RADHIKA JEWELTECH,0,,0,0.05,1,EQ,NSE,NSE
2813441,,10990,RADICO,RADICO KHAITAN,0,,0,0.05,1,EQ,NSE,NSE
5088513,,19877,RADIOCITY,MUSIC BROADCAST,0,,0,0.05,1,EQ,NSE,NSE
622337,,2431,RAILTEL,RAILTEL CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE
3926273,,15337,RAIN,RAIN INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2408449,,9408,RAINBOW,RAINBOW CHILDRENS MED,0,,0,0.05,1,EQ,NSE,NSE
1894657,,7401,RAJESHEXPO,RAJESH EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
555009,,2168,RAJMET,RAJNANDINI METAL,0,,0,0.05,1,EQ,NSE,NSE
4854273,,18962,RAJRATAN,RAJRATAN GLOBAL WIRE,0,,0,0.05,1,EQ,NSE,NSE
2157569,,8428,RAJRILTD-BE,RAJ RAYON INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
719105,,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,0,,0,0.05,1,EQ,NSE,NSE
3687169,,14403,RAJTV,RAJ TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE
720897,,2816,RALLIS,RALLIS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3472641,,13565,RAMANEWS,SHREE RAMA NEWSPRINT,0,,0,0.05,1,EQ,NSE,NSE
2705409,,10568,RAMAPHO,RAMA PHOSPHATES,0,,0,0.05,1,EQ,NSE,NSE
2636801,,10300,RAMASTEEL,RAMA STEEL TUBES,0,,0,0.05,1,EQ,NSE,NSE
523009,,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
1174273,,4587,RAMCOIND,RAMCO INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2009857,,7851,RAMCOSYS,RAMCO SYSTEMS.,0,,0,0.05,1,EQ,NSE,NSE
5154305,,20134,RAMKY,RAMKY INFRA,0,,0,0.05,1,EQ,NSE,NSE
2684161,,10485,RAMRAT,RAM RATNA WIRES,0,,0,0.05,1,EQ,NSE,NSE
726273,,2837,RANASUG,RANA SUGARS.,0,,0,0.05,1,EQ,NSE,NSE
4288257,,16751,RANEENGINE,RANE ENG VALVE,0,,0,0.05,1,EQ,NSE,NSE
728065,,2844,RANEHOLDIN,RANE HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
1837313,,7177,RATEGAIN,RATEGAIN TRAVEL TECHN,0,,0,0.05,1,EQ,NSE,NSE
3443457,,13451,RATNAMANI,RATNAMANI MET & TUB.,0,,0,0.05,1,EQ,NSE,NSE
731905,,2859,RAYMOND,RAYMOND,0,,0,0.05,1,EQ,NSE,NSE
382465,,1494,RBA,RESTAURANT BRAND ASIA,0,,0,0.05,1,EQ,NSE,NSE
4286721,,16745,RBL,RANE BRAKE LINING,0,,0,0.05,1,EQ,NSE,NSE
4708097,,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE
733697,,2866,RCF,RASHTRIYA CHEMICALS & FER,0,,0,0.05,1,EQ,NSE,NSE
3930881,,15355,RECLTD,REC,0,,0,0.05,1,EQ,NSE,NSE
3649281,,14255,REDINGTON,REDINGTON,0,,0,0.05,1,EQ,NSE,NSE
4547585,,17764,REFEX,REFEX INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2317057,,9051,REGENCERAM-BE,REGENCYCERAMICS-LTD,0,,0,0.05,1,EQ,NSE,NSE
6201601,,24225,RELAXO,RELAXO FOOT.,0,,0,0.05,1,EQ,NSE,NSE
2470913,,9652,RELCHEMQ,RELIANCE CHEMOTEX IND,0,,0,0.05,1,EQ,NSE,NSE
738561,,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3857409,,15068,RELIGARE,RELIGARE ENTER..,0,,0,0.05,1,EQ,NSE,NSE
1226497,,4791,RELINFRA-BE,RELIANCE INFRASTRUCTU,0,,0,0.05,1,EQ,NSE,NSE
1015041,,3965,REMSONSIND,REMSONS INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3078657,,12026,RENUKA,SHREE RENUKA SUGARS,0,,0,0.05,1,EQ,NSE,NSE
7577089,,29598,REPCOHOME,REPCO HOME FINANCE,0,,0,0.05,1,EQ,NSE,NSE
378881,,1480,REPL,RUDRABHISHEK ENTERP,0,,0,0.05,1,EQ,NSE,NSE
3360257,,13126,REPRO,REPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
5202689,,20323,RESPONIND,RESPONSIVE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3062017,,11961,REVATHI,REVATHI EQUIPMENT,0,,0,0.05,1,EQ,NSE,NSE
3873025,,15129,RGL,RENAISSANCE GLOBAL,0,,0,0.05,1,EQ,NSE,NSE
5564673,,21737,RHFL-BE,RELIANCE HOME FINANCE,0,,0,0.05,1,EQ,NSE,NSE
7977729,,31163,RHIM,RHI MAGNESITA INDIA,0,,0,0.05,1,EQ,NSE,NSE
744705,,2909,RICOAUTO,RICO AUTO INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
745473,,2912,RIIL,RELIANCE INDUSTRIAL INFRA,0,,0,0.05,1,EQ,NSE,NSE
2290433,,8947,RITCO-BE,RITCO LOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
962817,,3761,RITES,RITES,0,,0,0.05,1,EQ,NSE,NSE
5364225,,20954,RKDL-BE,RAVI KUMAR DIST..,0,,0,0.05,1,EQ,NSE,NSE
396033,,1547,RKEC,RKEC PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
2921217,,11411,RKFORGE,RAMKRISHNA FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
3065601,,11975,RML,RANE (MADRAS),0,,0,0.05,1,EQ,NSE,NSE
3374593,,13182,ROHLTD,ROYAL ORCHID HOTELS,0,,0,0.05,1,EQ,NSE,NSE
1351425,,5279,ROLEXRINGS,ROLEX RINGS,0,,0,0.05,1,EQ,NSE,NSE
4890625,,19104,ROLLT,ROLLATAINERS,0,,0,0.05,1,EQ,NSE,NSE
93697,,366,ROML-BE,RAJ OIL MILLS,0,,0,0.05,1,EQ,NSE,NSE
4968961,,19410,ROSSARI,ROSSARI BIOTECH,0,,0,0.05,1,EQ,NSE,NSE
7401729,,28913,ROSSELLIND,ROSSELL INDIA,0,,0,0.05,1,EQ,NSE,NSE
2316545,,9049,ROTO,ROTO PUMPS,0,,0,0.05,1,EQ,NSE,NSE
32769,,128,ROUTE,ROUTE MOBILE,0,,0,0.05,1,EQ,NSE,NSE
4281601,,16725,RPGLIFE,RPG LIFE SCIENCES,0,,0,0.05,1,EQ,NSE,NSE
3906817,,15261,RPOWER-BE,RELIANCE POWER.,0,,0,0.05,1,EQ,NSE,NSE
5314561,,20760,RPPINFRA,R.P.P INFRA PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
1769729,,6913,RPPL,RAJSHREE POLYPACK,0,,0,0.05,1,EQ,NSE,NSE
2078465,,8119,RPSGVENT,RPSG VENTURES,0,,0,0.05,1,EQ,NSE,NSE
1645825,,6429,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,0,,0,0.05,1,EQ,NSE,NSE
715265,,2794,RSWM,RSWM,0,,0,0.05,1,EQ,NSE,NSE
3433985,,13414,RSYSTEMS,R SYS INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
6988033,,27297,RTNINDIA,RATTANINDIA ENT,0,,0,0.05,1,EQ,NSE,NSE
4485121,,17520,RTNPOWER,RATTANINDIA POWER,0,,0,0.05,1,EQ,NSE,NSE
752385,,2939,RUBYMILLS,THE RUBY MILLS,0,,0,0.05,1,EQ,NSE,NSE
2156289,,8423,RUCHINFRA-BE,RUCHI INFRASTRUCTURE,0,,0,0.05,1,EQ,NSE,NSE
3538177,,13821,RUCHIRA,RUCHIRA PAPERS,0,,0,0.05,1,EQ,NSE,NSE
6585345,,25724,RUPA,RUPA & COMPANY,0,,0,0.05,1,EQ,NSE,NSE
6296321,,24595,RUSHIL,RUSHIL DECOR,0,,0,0.05,1,EQ,NSE,NSE
402433,,1572,RVHL-BE,RAVINDER HEIGHTS,0,,0,0.05,1,EQ,NSE,NSE
2445313,,9552,RVNL,RAIL VIKAS NIGAM,0,,0,0.05,1,EQ,NSE,NSE
2235649,,8733,S&SPOWER-BE,S&S POWER SWITCHGEARS,0,,0,0.05,1,EQ,NSE,NSE
4735233,,18497,SABEVENTS,SAB EVENTS & GOVERNANCE,0,,0,0.05,1,EQ,NSE,NSE
3855361,,15060,SABTN-BE,SRI ADHIKARI BROS.,0,,0,0.05,1,EQ,NSE,NSE
3388417,,13236,SADBHAV,SADBHAV ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2718209,,10618,SADBHIN,SADBHAV INFRA PROJ.,0,,0,0.05,1,EQ,NSE,NSE
3336961,,13035,SAFARI,SAFARI IND (INDIA),0,,0,0.05,1,EQ,NSE,NSE
2092801,,8175,SAGARDEEP,SAGARDEEP ALLOYS,0,,0,0.05,1,EQ,NSE,NSE
3601409,,14068,SAGCEM,SAGAR CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
758529,,2963,SAIL,STEEL AUTHORITY OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2441985,,9539,SAKAR,SAKAR HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
760065,,2969,SAKHTISUG,SAKTHI SUGARS,0,,0,0.05,1,EQ,NSE,NSE
3019265,,11794,SAKSOFT,SAKSOFT,0,,0,0.05,1,EQ,NSE,NSE
3392257,,13251,SAKUMA,SAKUMA EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
5468673,,21362,SALASAR,SALASAR TECHNO ENGG..,0,,0,0.05,1,EQ,NSE,NSE
4441857,,17351,SALONA,SALONA COTSPIN.,0,,0,0.05,1,EQ,NSE,NSE
2978305,,11634,SALSTEEL,S.A.L. STEEL.,0,,0,0.05,1,EQ,NSE,NSE
2918145,,11399,SALZERELEC,SALZER ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
2516225,,9829,SAMBHAAV-BE,SAMBHAAV MEDIA,0,,0,0.05,1,EQ,NSE,NSE
4877569,,19053,SANCO-BE,SANCO INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
764929,,2988,SANDESH,SANDESH,0,,0,0.05,1,EQ,NSE,NSE
613633,,2397,SANDHAR,SANDHAR TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
